exp,condition,participant,trialno,target,rotation_deg,reachdeviation_deg,phase
4,aiming,0e3a36,9,37.5,0,2.16994756347001,baseline
4,aiming,0e3a36,10,127.5,0,0.211049820127941,baseline
4,aiming,0e3a36,11,112.5,0,-3.0659545692338,baseline
4,aiming,0e3a36,12,82.5,0,-2.08775482123204,baseline
4,aiming,0e3a36,13,67.5,0,7.71482718448073,baseline
4,aiming,0e3a36,14,112.5,0,1.7433795574391,baseline
4,aiming,0e3a36,15,52.5,0,5.08120174909486,baseline
4,aiming,0e3a36,16,127.5,0,-0.0396784325818501,baseline
4,aiming,0e3a36,17,37.5,0,15.4396694117258,baseline
4,aiming,0e3a36,18,82.5,0,4.16456076554542,baseline
4,aiming,0e3a36,19,97.5,0,5.553725863576,baseline
4,aiming,0e3a36,20,142.5,0,5.07831832903273,baseline
4,aiming,0e3a36,21,112.5,0,-1.85503201723869,rotation
4,aiming,0e3a36,22,67.5,0,-6.51864572431664,rotation
4,aiming,0e3a36,23,142.5,0,2.05260037250567,rotation
4,aiming,0e3a36,24,37.5,0,-3.54328959114245,rotation
4,aiming,0e3a36,25,112.5,0,7.24187663762432,rotation
4,aiming,0e3a36,26,67.5,0,-6.40446235785169,rotation
4,aiming,0e3a36,27,52.5,0,-22.0508301874866,rotation
4,aiming,0e3a36,28,127.5,0,-8.8561582790958,rotation
4,aiming,0e3a36,29,127.5,0,-3.41486511223175,rotation
4,aiming,0e3a36,30,112.5,0,-5.91144180562586,rotation
4,aiming,0e3a36,31,82.5,0,-14.5415317758787,rotation
4,aiming,0e3a36,32,37.5,0,-3.51830821600866,rotation
4,aiming,0e3a36,33,52.5,0,-16.061504414449,rotation
4,aiming,0e3a36,34,67.5,0,-13.6811022226059,rotation
4,aiming,0e3a36,35,127.5,0,1.31909123069769,rotation
4,aiming,0e3a36,36,112.5,0,-13.9014758449867,rotation
4,aiming,0e3a36,37,37.5,0,-17.6937938093567,rotation
4,aiming,0e3a36,38,127.5,0,4.05784159672669,rotation
4,aiming,0e3a36,39,112.5,0,-4.7556476970227,rotation
4,aiming,0e3a36,40,82.5,0,-7.70975243186204,rotation
4,aiming,0e3a36,41,52.5,0,-18.2844295098868,rotation
4,aiming,0e3a36,42,97.5,0,1.22792899576983,rotation
4,aiming,0e3a36,43,82.5,0,-10.1555984261441,rotation
4,aiming,0e3a36,44,127.5,0,-18.0659545692338,rotation
4,aiming,0e3a36,45,82.5,0,-15.7222627327104,rotation
4,aiming,0e3a36,46,142.5,0,-8.17936475546524,rotation
4,aiming,0e3a36,47,97.5,0,-8.03704679790695,rotation
4,aiming,0e3a36,48,37.5,0,-23.9508257542154,rotation
4,aiming,0e3a36,49,97.5,0,-1.54311003924657,rotation
4,aiming,0e3a36,50,67.5,0,-29.6972075490615,rotation
4,aiming,0e3a36,51,52.5,0,-12.6969431675206,rotation
4,aiming,0e3a36,52,142.5,0,-4.67958203212543,rotation
4,aiming,0e3a36,53,127.5,0,-1.28008606660142,rotation
4,aiming,0e3a36,54,52.5,0,-35.9900867682869,rotation
4,aiming,0e3a36,55,67.5,0,-17.4151355302262,rotation
4,aiming,0e3a36,56,112.5,0,-0.45846822412128,rotation
4,aiming,0e3a36,57,127.5,0,-0.815431851540118,rotation
4,aiming,0e3a36,58,112.5,0,8.73012105709325,rotation
4,aiming,0e3a36,59,82.5,0,-13.992059565353,rotation
4,aiming,0e3a36,60,37.5,0,-21.3446470031597,rotation
4,aiming,0e3a36,61,112.5,0,2.29649833609454,rotation
4,aiming,0e3a36,62,142.5,0,-1.4249371582585,rotation
4,aiming,0e3a36,63,67.5,0,-22.5745663512485,rotation
4,aiming,0e3a36,64,37.5,0,-15.870631883862,rotation
4,aiming,0e3a36,65,67.5,0,-13.4373421053953,rotation
4,aiming,0e3a36,66,97.5,0,-5.91120993023669,rotation
4,aiming,0e3a36,67,142.5,0,-5.70482236777462,rotation
4,aiming,0e3a36,68,52.5,0,-17.839752171861,rotation
4,aiming,0e3a36,69,82.5,0,-9.95044137914743,rotation
4,aiming,0e3a36,70,127.5,0,13.5750628417415,rotation
4,aiming,0e3a36,71,37.5,0,-20.7091947057291,rotation
4,aiming,0e3a36,72,112.5,0,-21.9474842163275,rotation
4,aiming,0e3a36,73,127.5,0,-11.7336258777728,rotation
4,aiming,0e3a36,74,82.5,0,-11.8818138960388,rotation
4,aiming,0e3a36,75,52.5,0,-21.7527968026509,rotation
4,aiming,0e3a36,76,97.5,0,2.93824907355027,rotation
4,aiming,0e3a36,77,82.5,0,-5.94448870218574,rotation
4,aiming,0e3a36,78,37.5,0,-8.84155518998474,rotation
4,aiming,0e3a36,79,112.5,0,13.0422424029437,rotation
4,aiming,0e3a36,80,127.5,0,-8.65129768306574,rotation
4,aiming,0e3a36,81,142.5,0,-8.31498519885334,rotation
4,aiming,0e3a36,82,52.5,0,-15.1707066948596,rotation
4,aiming,0e3a36,83,67.5,0,-7.24187663762431,rotation
4,aiming,0e3a36,84,97.5,0,-18.1855045625755,rotation
4,aiming,0e3a36,85,142.5,0,0.47327123257037,rotation
4,aiming,0e3a36,86,97.5,0,28.0109749233152,rotation
4,aiming,0e3a36,87,37.5,0,-21.9123925763621,rotation
4,aiming,0e3a36,88,82.5,0,-9.14642135172467,rotation
4,aiming,0e3a36,89,127.5,0,-17.4163057807233,rotation
4,aiming,0e3a36,90,52.5,0,-28.2111820483744,rotation
4,aiming,0e3a36,91,67.5,0,-18.0355219430299,rotation
4,aiming,0e3a36,92,112.5,0,-1.94401129139976,rotation
4,aiming,0e3a36,93,142.5,0,-5.25157898149799,rotation
4,aiming,0e3a36,94,82.5,0,-7.725767982178,rotation
4,aiming,0e3a36,95,97.5,0,-20.1763561189416,rotation
4,aiming,0e3a36,96,37.5,0,-11.4596862857114,rotation
4,aiming,0e3a36,97,67.5,0,-8.86164090310249,rotation
4,aiming,0e3a36,98,142.5,0,-14.7606752460429,rotation
4,aiming,0e3a36,99,52.5,0,-13.1164258692312,rotation
4,aiming,0e3a36,100,97.5,0,-7.98911561301922,rotation
4,aiming,0e3a36,101,37.5,0,-22.3311644319277,rotation
4,aiming,0e3a36,102,97.5,0,-10.6319874719014,rotation
4,aiming,0e3a36,103,142.5,0,-4.11798530813728,rotation
4,aiming,0e3a36,104,82.5,0,-16.9344708723642,rotation
4,aiming,0e3a36,105,67.5,0,-10.1729282658646,rotation
4,aiming,0e3a36,106,97.5,0,-4.5704379935708,rotation
4,aiming,0e3a36,107,142.5,0,-0.10950556015853,rotation
4,aiming,0e3a36,108,52.5,0,-5.40837562201711,rotation
4,aiming,0e3a36,109,37.5,0,-4.30632545509273,rotation
4,aiming,0e3a36,110,142.5,0,-8.63243538051168,rotation
4,aiming,0e3a36,111,82.5,0,-18.320955741661,rotation
4,aiming,0e3a36,112,97.5,0,-13.2055600723058,rotation
4,aiming,0e3a36,113,37.5,0,-28.9855147233174,rotation
4,aiming,0e3a36,114,82.5,0,-5.01363169063141,rotation
4,aiming,0e3a36,115,142.5,0,-8.95318206113028,rotation
4,aiming,0e3a36,116,97.5,0,-13.2562375562973,rotation
4,aiming,0e3a36,117,127.5,0,-22.5987024533467,rotation
4,aiming,0e3a36,118,52.5,0,-15.1837549424311,rotation
4,aiming,0e3a36,119,112.5,0,6.81772190356519,rotation
4,aiming,0e3a36,120,67.5,0,-16.2386357751451,rotation
4,aiming,2bef2b,1,142.5,0,-11.110218030049,baseline
4,aiming,2bef2b,2,112.5,0,-4.0997405454239,baseline
4,aiming,2bef2b,3,67.5,0,8.5404764349979,baseline
4,aiming,2bef2b,4,37.5,0,11.6611205511367,baseline
4,aiming,2bef2b,5,52.5,0,7.32268520340692,baseline
4,aiming,2bef2b,6,82.5,0,0.0128067145440824,baseline
4,aiming,2bef2b,7,127.5,0,-14.0129551679175,baseline
4,aiming,2bef2b,8,97.5,0,-4.36801252809856,baseline
4,aiming,2bef2b,9,52.5,0,-3.29875436022956,baseline
4,aiming,2bef2b,10,97.5,0,10.3972525091286,baseline
4,aiming,2bef2b,11,127.5,0,-2.20330937914152,baseline
4,aiming,2bef2b,12,82.5,0,10.2610558148839,baseline
4,aiming,2bef2b,13,82.5,0,1.25463135057251,baseline
4,aiming,2bef2b,14,142.5,0,5.49806286169081,baseline
4,aiming,2bef2b,15,37.5,0,7.7551114968276,baseline
4,aiming,2bef2b,16,97.5,0,1.6622424491019,baseline
4,aiming,2bef2b,17,52.5,0,4.3446445742449,baseline
4,aiming,2bef2b,18,127.5,0,-2.57963147585211,baseline
4,aiming,2bef2b,19,67.5,0,2.05108455423473,baseline
4,aiming,2bef2b,20,112.5,0,5.10709229823578,baseline
4,aiming,2bef2b,21,97.5,0,10.0436023766515,rotation
4,aiming,2bef2b,22,52.5,0,-3.28335047316151,rotation
4,aiming,2bef2b,23,127.5,0,0.364834454102773,rotation
4,aiming,2bef2b,24,82.5,0,6.32726045421146,rotation
4,aiming,2bef2b,25,82.5,0,6.93109770051666,rotation
4,aiming,2bef2b,26,127.5,0,12.2021786067674,rotation
4,aiming,2bef2b,27,97.5,0,3.19929272989883,rotation
4,aiming,2bef2b,28,52.5,0,1.66941370171046,rotation
4,aiming,2bef2b,29,142.5,0,4.22583680855653,rotation
4,aiming,2bef2b,30,82.5,0,4.23488875617765,rotation
4,aiming,2bef2b,31,37.5,0,8.47598044171697,rotation
4,aiming,2bef2b,32,97.5,0,-20.553725863576,rotation
4,aiming,2bef2b,33,37.5,0,-6.19532140007896,rotation
4,aiming,2bef2b,34,97.5,0,-6.05116812779884,rotation
4,aiming,2bef2b,35,142.5,0,-3.62040306677348,rotation
4,aiming,2bef2b,36,82.5,0,-8.17555419358454,rotation
4,aiming,2bef2b,37,127.5,0,3.12194684835448,rotation
4,aiming,2bef2b,38,52.5,0,-13.0262623346373,rotation
4,aiming,2bef2b,39,112.5,0,2.52151351584737,rotation
4,aiming,2bef2b,40,67.5,0,-32.2202388726173,rotation
4,aiming,2bef2b,41,127.5,0,-9.67158269609201,rotation
4,aiming,2bef2b,42,67.5,0,-19.6578995666575,rotation
4,aiming,2bef2b,43,52.5,0,-7.91118496143373,rotation
4,aiming,2bef2b,44,112.5,0,0.466069740584576,rotation
4,aiming,2bef2b,45,142.5,0,-8.39115295660658,rotation
4,aiming,2bef2b,46,112.5,0,-6.50709536660916,rotation
4,aiming,2bef2b,47,37.5,0,-13.5006602338158,rotation
4,aiming,2bef2b,48,67.5,0,-30.7921454083846,rotation
4,aiming,2bef2b,49,37.5,0,-16.9001651117823,rotation
4,aiming,2bef2b,50,82.5,0,-13.4581408118566,rotation
4,aiming,2bef2b,51,97.5,0,-2.30765544850262,rotation
4,aiming,2bef2b,52,142.5,0,-7.06760272258144,rotation
4,aiming,2bef2b,53,67.5,0,-32.7246142992005,rotation
4,aiming,2bef2b,54,112.5,0,-6.01862679556259,rotation
4,aiming,2bef2b,55,52.5,0,-28.9551377519913,rotation
4,aiming,2bef2b,56,127.5,0,-0.717302676827287,rotation
4,aiming,2bef2b,57,37.5,0,-30.1396870267462,rotation
4,aiming,2bef2b,58,142.5,0,-10.700988884218,rotation
4,aiming,2bef2b,59,112.5,0,-3.16468899279305,rotation
4,aiming,2bef2b,60,67.5,0,-26.6496871882626,rotation
4,aiming,2bef2b,61,112.5,0,3.20413464697862,rotation
4,aiming,2bef2b,62,142.5,0,-21.1383590968975,rotation
4,aiming,2bef2b,63,67.5,0,-29.4346296842504,rotation
4,aiming,2bef2b,64,37.5,0,-2.55943978625636,rotation
4,aiming,2bef2b,65,127.5,0,-0.448813029542418,rotation
4,aiming,2bef2b,66,67.5,0,-25.840574762474,rotation
4,aiming,2bef2b,67,52.5,0,-29.6238866869802,rotation
4,aiming,2bef2b,68,112.5,0,-1.00794043464699,rotation
4,aiming,2bef2b,69,82.5,0,-25.2117107262576,rotation
4,aiming,2bef2b,70,127.5,0,-7.41911555418233,rotation
4,aiming,2bef2b,71,37.5,0,-23.0764578596738,rotation
4,aiming,2bef2b,72,112.5,0,-4.0997405454239,rotation
4,aiming,2bef2b,73,52.5,0,-23.9485274843099,rotation
4,aiming,2bef2b,74,112.5,0,-2.63470428117317,rotation
4,aiming,2bef2b,75,67.5,0,-33.5806209598193,rotation
4,aiming,2bef2b,76,127.5,0,-16.1630976793374,rotation
4,aiming,2bef2b,77,67.5,0,-32.8073857043843,rotation
4,aiming,2bef2b,78,142.5,0,-15.5002257627849,rotation
4,aiming,2bef2b,79,112.5,0,3.73478845724117,rotation
4,aiming,2bef2b,80,37.5,0,-25.7011465500249,rotation
4,aiming,2bef2b,81,37.5,0,-17.7126540786135,rotation
4,aiming,2bef2b,82,97.5,0,-12.2532328572197,rotation
4,aiming,2bef2b,83,142.5,0,-15.145195400247,rotation
4,aiming,2bef2b,84,82.5,0,-24.1781190878859,rotation
4,aiming,2bef2b,85,37.5,0,-23.4540503782511,rotation
4,aiming,2bef2b,86,82.5,0,-25.6875011190591,rotation
4,aiming,2bef2b,87,97.5,0,-8.93082613943732,rotation
4,aiming,2bef2b,88,142.5,0,-7.8000354704072,rotation
4,aiming,2bef2b,89,97.5,0,-8.94883187220114,rotation
4,aiming,2bef2b,90,82.5,0,-22.1875646059378,rotation
4,aiming,2bef2b,91,142.5,0,1.66243072321617,rotation
4,aiming,2bef2b,92,37.5,0,-13.8828925719682,rotation
4,aiming,2bef2b,93,82.5,0,-32.9047354742468,rotation
4,aiming,2bef2b,94,52.5,0,-16.0443290732294,rotation
4,aiming,2bef2b,95,127.5,0,-10.339427267853,rotation
4,aiming,2bef2b,96,97.5,0,-4.28425145282735,rotation
4,aiming,2bef2b,97,67.5,0,-26.2564630751917,rotation
4,aiming,2bef2b,98,37.5,0,-21.8145020751831,rotation
4,aiming,2bef2b,99,142.5,0,-3.88118214548538,rotation
4,aiming,2bef2b,100,112.5,0,-2.37141308367765,rotation
4,aiming,2bef2b,101,52.5,0,-36.2619203053511,rotation
4,aiming,2bef2b,102,67.5,0,-30.7948294238726,rotation
4,aiming,2bef2b,103,97.5,0,-4.56732916229177,rotation
4,aiming,2bef2b,104,142.5,0,-6.52652070979709,rotation
4,aiming,2bef2b,105,127.5,0,-9.64603839189727,rotation
4,aiming,2bef2b,106,67.5,0,-30.1428986373346,rotation
4,aiming,2bef2b,107,112.5,0,12.4388879979167,rotation
4,aiming,2bef2b,108,52.5,0,-19.8807844730761,rotation
4,aiming,2bef2b,109,37.5,0,-24.5862778350572,rotation
4,aiming,2bef2b,110,127.5,0,-16.4651898103686,rotation
4,aiming,2bef2b,111,112.5,0,12.2918856114045,rotation
4,aiming,2bef2b,112,82.5,0,6.46903666696357,rotation
4,aiming,2bef2b,113,142.5,0,-6.2586146378787,rotation
4,aiming,2bef2b,114,82.5,0,-16.4254871438826,rotation
4,aiming,2bef2b,115,97.5,0,2.74019449768069,rotation
4,aiming,2bef2b,116,37.5,0,-22.3311644319277,rotation
4,aiming,2bef2b,117,97.5,0,-5.15578371790384,rotation
4,aiming,2bef2b,118,142.5,0,-1.45275662741891,rotation
4,aiming,2bef2b,119,82.5,0,-12.4459682275983,rotation
4,aiming,2bef2b,120,37.5,0,-15.6422794268814,rotation
4,aiming,307bc8,1,97.5,0,-5.46628753262865,baseline
4,aiming,307bc8,2,52.5,0,-1.04579183522706,baseline
4,aiming,307bc8,3,67.5,0,-0.532557418737647,baseline
4,aiming,307bc8,4,142.5,0,8.67580728248767,baseline
4,aiming,307bc8,5,82.5,0,1.07650195239015,baseline
4,aiming,307bc8,6,97.5,0,-4.13967657039586,baseline
4,aiming,307bc8,7,142.5,0,1.48601373378053,baseline
4,aiming,307bc8,8,37.5,0,2.81228443556482,baseline
4,aiming,307bc8,9,97.5,0,4.24303719196432,baseline
4,aiming,307bc8,10,82.5,0,5.2906987104593,baseline
4,aiming,307bc8,11,37.5,0,5.14814496720512,baseline
4,aiming,307bc8,12,142.5,0,-96.9439032978142,baseline
4,aiming,307bc8,13,112.5,0,9.75237797694051,baseline
4,aiming,307bc8,14,127.5,0,-9.59435748442251,baseline
4,aiming,307bc8,15,67.5,0,8.17566187395647,baseline
4,aiming,307bc8,16,52.5,0,-8.15782168953351,baseline
4,aiming,307bc8,17,97.5,0,-0.80231220912891,baseline
4,aiming,307bc8,18,142.5,0,-2.37326239247421,baseline
4,aiming,307bc8,19,82.5,0,-5.35449436386387,baseline
4,aiming,307bc8,20,37.5,0,3.45625229289092,baseline
4,aiming,307bc8,21,97.5,0,-8.67273954578853,rotation
4,aiming,307bc8,22,142.5,0,4.17238593924662,rotation
4,aiming,307bc8,23,37.5,0,1.53045046790502,rotation
4,aiming,307bc8,24,82.5,0,-2.93824907355025,rotation
4,aiming,307bc8,25,97.5,0,-29.1471819928429,rotation
4,aiming,307bc8,26,82.5,0,-20.0631803945506,rotation
4,aiming,307bc8,27,52.5,0,-4.95661284409098,rotation
4,aiming,307bc8,28,127.5,0,-14.0942812099558,rotation
4,aiming,307bc8,29,97.5,0,-19.8457591382933,rotation
4,aiming,307bc8,30,67.5,0,-12.8703857878968,rotation
4,aiming,307bc8,31,52.5,0,-18.8668165930878,rotation
4,aiming,307bc8,32,142.5,0,-7.23753568309863,rotation
4,aiming,307bc8,33,67.5,0,-24.4438416077111,rotation
4,aiming,307bc8,34,142.5,0,-9.52040134812938,rotation
4,aiming,307bc8,35,112.5,0,6.81772190356519,rotation
4,aiming,307bc8,36,37.5,0,-11.9374330018925,rotation
4,aiming,307bc8,37,82.5,0,-5.00064403096635,rotation
4,aiming,307bc8,38,112.5,0,-6.5092969872664,rotation
4,aiming,307bc8,39,37.5,0,-13.090620483777,rotation
4,aiming,307bc8,40,127.5,0,-22.8132482419559,rotation
4,aiming,307bc8,41,37.5,0,-12.1701678775546,rotation
4,aiming,307bc8,42,142.5,0,-20.8218809121141,rotation
4,aiming,307bc8,43,67.5,0,-17.9047354742468,rotation
4,aiming,307bc8,44,112.5,0,-6.96033844123362,rotation
4,aiming,307bc8,45,127.5,0,-13.7767748459601,rotation
4,aiming,307bc8,46,82.5,0,-2.34901451111702,rotation
4,aiming,307bc8,47,37.5,0,-18.3937804733423,rotation
4,aiming,307bc8,48,112.5,0,-20.1194300620326,rotation
4,aiming,307bc8,49,82.5,0,-23.7301210570932,rotation
4,aiming,307bc8,50,142.5,0,-7.43237886405595,rotation
4,aiming,307bc8,51,37.5,0,-19.0649652334517,rotation
4,aiming,307bc8,52,97.5,0,-8.02963262977223,rotation
4,aiming,307bc8,53,52.5,0,-19.2584251233815,rotation
4,aiming,307bc8,54,97.5,0,-6.30905825116383,rotation
4,aiming,307bc8,55,67.5,0,-14.0488467576368,rotation
4,aiming,307bc8,56,142.5,0,2.89282935398613,rotation
4,aiming,307bc8,57,67.5,0,-26.2286397043487,rotation
4,aiming,307bc8,58,142.5,0,5.86466690818328,rotation
4,aiming,307bc8,59,112.5,0,-13.1882092750476,rotation
4,aiming,307bc8,60,37.5,0,-14.6238866869802,rotation
4,aiming,307bc8,61,37.5,0,-20.8507581660334,rotation
4,aiming,307bc8,62,112.5,0,1.0827563417837,rotation
4,aiming,307bc8,63,142.5,0,-11.2382689806056,rotation
4,aiming,307bc8,64,67.5,0,-32.8928293539861,rotation
4,aiming,307bc8,65,52.5,0,-22.3266323021896,rotation
4,aiming,307bc8,66,97.5,0,-13.2286210085893,rotation
4,aiming,307bc8,67,82.5,0,-23.2391758678535,rotation
4,aiming,307bc8,68,127.5,0,-1.11155692208808,rotation
4,aiming,307bc8,69,112.5,0,-24.8089668063734,rotation
4,aiming,307bc8,70,127.5,0,-31.9109160370307,rotation
4,aiming,307bc8,71,82.5,0,-24.6379148221789,rotation
4,aiming,307bc8,72,37.5,0,-14.6238866869802,rotation
4,aiming,307bc8,73,37.5,0,-13.4213646901427,rotation
4,aiming,307bc8,74,142.5,0,-6.17534922890276,rotation
4,aiming,307bc8,75,112.5,0,-12.0617509264497,rotation
4,aiming,307bc8,76,67.5,0,-23.1805931126921,rotation
4,aiming,307bc8,77,127.5,0,-29.4668763891087,rotation
4,aiming,307bc8,78,97.5,0,-23.1267489291592,rotation
4,aiming,307bc8,79,82.5,0,-22.6773147965931,rotation
4,aiming,307bc8,80,52.5,0,-18.7137591808043,rotation
4,aiming,307bc8,81,112.5,0,-18.0492606114576,rotation
4,aiming,307bc8,82,67.5,0,-25.3864124902273,rotation
4,aiming,307bc8,83,142.5,0,-25.3995243960187,rotation
4,aiming,307bc8,84,37.5,0,-8.67580728248765,rotation
4,aiming,307bc8,85,112.5,0,-10.5473365770751,rotation
4,aiming,307bc8,86,127.5,0,-40.385537816637,rotation
4,aiming,307bc8,87,52.5,0,-22.8649828393789,rotation
4,aiming,307bc8,88,67.5,0,-12.7513699267295,rotation
4,aiming,307bc8,89,52.5,0,-22.074487321623,rotation
4,aiming,307bc8,90,142.5,0,-19.8473917159222,rotation
4,aiming,307bc8,91,97.5,0,-30.0015947103245,rotation
4,aiming,307bc8,92,67.5,0,-22.5700022205498,rotation
4,aiming,307bc8,93,127.5,0,-28.4208457457054,rotation
4,aiming,307bc8,94,82.5,0,-26.5803193695292,rotation
4,aiming,307bc8,95,52.5,0,-22.5980710026969,rotation
4,aiming,307bc8,96,97.5,0,-17.1907176282249,rotation
4,aiming,307bc8,97,127.5,0,-26.3291540344293,rotation
4,aiming,307bc8,98,82.5,0,-14.1471819928429,rotation
4,aiming,307bc8,99,97.5,0,-24.0885581943741,rotation
4,aiming,307bc8,100,52.5,0,-19.5722142343313,rotation
4,aiming,307bc8,101,97.5,0,-18.410263443122,rotation
4,aiming,307bc8,102,142.5,0,-13.4918857470069,rotation
4,aiming,307bc8,103,37.5,0,-31.7894068625004,rotation
4,aiming,307bc8,104,82.5,0,-39.4405609308316,rotation
4,aiming,307bc8,105,97.5,0,-33.6632849941303,rotation
4,aiming,307bc8,106,37.5,0,-5.79843649873507,rotation
4,aiming,307bc8,107,142.5,0,-33.2918748977521,rotation
4,aiming,307bc8,108,82.5,0,-24.3554389742633,rotation
4,aiming,307bc8,109,82.5,0,-26.5537471693755,rotation
4,aiming,307bc8,110,37.5,0,-15.2260401051394,rotation
4,aiming,307bc8,111,142.5,0,-12.3696396364091,rotation
4,aiming,307bc8,112,97.5,0,-18.4876757195649,rotation
4,aiming,307bc8,113,82.5,0,4.13967657039588,rotation
4,aiming,307bc8,114,112.5,0,13.4754931197021,rotation
4,aiming,307bc8,115,37.5,0,-16.6932089872888,rotation
4,aiming,307bc8,116,127.5,0,-10.2917568789733,rotation
4,aiming,307bc8,117,37.5,0,-18.2666311203762,rotation
4,aiming,307bc8,118,142.5,0,-3.91083994898625,rotation
4,aiming,307bc8,119,97.5,0,-23.5666366004273,rotation
4,aiming,307bc8,120,82.5,0,-10.4314062207631,rotation
4,aiming,cbaa25,1,127.5,0,3.42687767384823,baseline
4,aiming,cbaa25,2,82.5,0,9.25866176479585,baseline
4,aiming,cbaa25,3,52.5,0,6.5072293478277,baseline
4,aiming,cbaa25,4,97.5,0,-1.41899110154598,baseline
4,aiming,cbaa25,5,97.5,0,-0.498207047190589,baseline
4,aiming,cbaa25,6,37.5,0,12.0598457175676,baseline
4,aiming,cbaa25,7,142.5,0,-1.05247719605629,baseline
4,aiming,cbaa25,8,82.5,0,6.39480601271603,baseline
4,aiming,cbaa25,9,142.5,0,8.75204322921717,baseline
4,aiming,cbaa25,10,97.5,0,-0.224023648645734,baseline
4,aiming,cbaa25,11,52.5,0,7.44187452051333,baseline
4,aiming,cbaa25,12,67.5,0,5.53284256231556,baseline
4,aiming,cbaa25,13,97.5,0,6.45952356500211,baseline
4,aiming,cbaa25,14,67.5,0,-6.97337834291199,baseline
4,aiming,cbaa25,15,142.5,0,-12.4711650491877,baseline
4,aiming,cbaa25,16,52.5,0,10.0746957806187,baseline
4,aiming,cbaa25,17,142.5,0,-1.01299207941222,baseline
4,aiming,cbaa25,18,37.5,0,7.02940711565411,baseline
4,aiming,cbaa25,19,112.5,0,-7.29024756813795,baseline
4,aiming,cbaa25,20,67.5,0,2.82697292660736,baseline
4,aiming,cbaa25,21,127.5,0,-8.87063313031725,rotation
4,aiming,cbaa25,22,112.5,0,-24.6475017508041,rotation
4,aiming,cbaa25,23,52.5,0,-11.929386905184,rotation
4,aiming,cbaa25,24,67.5,0,-20.7366088454859,rotation
4,aiming,cbaa25,25,127.5,0,-24.2537538328132,rotation
4,aiming,cbaa25,26,112.5,0,-13.2001571686443,rotation
4,aiming,cbaa25,27,37.5,0,-10.7217190863903,rotation
4,aiming,cbaa25,28,82.5,0,-17.7957216452676,rotation
4,aiming,cbaa25,29,142.5,0,139.994430195926,rotation
4,aiming,cbaa25,30,112.5,0,-28.3071747904418,rotation
4,aiming,cbaa25,31,67.5,0,-14.9051031841413,rotation
4,aiming,cbaa25,32,37.5,0,-12.5763293502931,rotation
4,aiming,cbaa25,33,97.5,0,-14.8563744523929,rotation
4,aiming,cbaa25,34,142.5,0,-14.2051431511276,rotation
4,aiming,cbaa25,35,37.5,0,-17.2537155853951,rotation
4,aiming,cbaa25,36,82.5,0,164.845347077845,rotation
4,aiming,cbaa25,37,112.5,0,-43.310205930776,rotation
4,aiming,cbaa25,38,37.5,0,-23.7156911965724,rotation
4,aiming,cbaa25,39,67.5,0,-22.567621135944,rotation
4,aiming,cbaa25,40,142.5,0,-41.425960008504,rotation
4,aiming,cbaa25,41,127.5,0,-28.850008407522,rotation
4,aiming,cbaa25,42,52.5,0,144.600470888648,rotation
4,aiming,cbaa25,43,67.5,0,171.077043858616,rotation
4,aiming,cbaa25,44,112.5,0,-19.614462183363,rotation
4,aiming,cbaa25,45,67.5,0,-27.8984764495803,rotation
4,aiming,cbaa25,46,142.5,0,-34.3657659281123,rotation
4,aiming,cbaa25,47,37.5,0,-9.07812430199149,rotation
4,aiming,cbaa25,48,112.5,0,-35.0136316906314,rotation
4,aiming,cbaa25,49,142.5,0,-29.0378172119143,rotation
4,aiming,cbaa25,50,67.5,0,-35.9412883788181,rotation
4,aiming,cbaa25,51,37.5,0,-19.9200922219677,rotation
4,aiming,cbaa25,52,112.5,0,-34.3462687401644,rotation
4,aiming,cbaa25,53,67.5,0,-32.1146938837051,rotation
4,aiming,cbaa25,54,112.5,0,-34.3146135019562,rotation
4,aiming,cbaa25,55,52.5,0,-26.6799492152155,rotation
4,aiming,cbaa25,56,127.5,0,-38.0605893229217,rotation
4,aiming,cbaa25,57,142.5,0,-53.0689022994833,rotation
4,aiming,cbaa25,58,112.5,0,-39.5228985849545,rotation
4,aiming,cbaa25,59,67.5,0,-166.08036548223,rotation
4,aiming,cbaa25,60,37.5,0,-19.9646971069622,rotation
4,aiming,cbaa25,61,127.5,0,-47.3701663797706,rotation
4,aiming,cbaa25,62,52.5,0,-32.0847444036423,rotation
4,aiming,cbaa25,63,112.5,0,-31.7998428313557,rotation
4,aiming,cbaa25,64,67.5,0,-32.0526003725057,rotation
4,aiming,cbaa25,65,52.5,0,-34.8707841787881,rotation
4,aiming,cbaa25,66,112.5,0,-36.9365995331044,rotation
4,aiming,cbaa25,67,67.5,0,-32.1481809601846,rotation
4,aiming,cbaa25,68,127.5,0,-49.422909718668,rotation
4,aiming,cbaa25,69,37.5,0,-22.7705496262993,rotation
4,aiming,cbaa25,70,82.5,0,-23.1439761250255,rotation
4,aiming,cbaa25,71,127.5,0,-32.3589634145765,rotation
4,aiming,cbaa25,72,112.5,0,-39.2172132756229,rotation
4,aiming,cbaa25,73,37.5,0,-24.269929241953,rotation
4,aiming,cbaa25,74,112.5,0,-29.5017929528094,rotation
4,aiming,cbaa25,75,127.5,0,-35.3524982491959,rotation
4,aiming,cbaa25,76,82.5,0,-23.8193917438397,rotation
4,aiming,cbaa25,77,37.5,0,-31.1698902884948,rotation
4,aiming,cbaa25,78,127.5,0,-33.4637400946368,rotation
