exp,condition,participant,trialno,aiming_target,rotation_deg,aimingdeviation_deg,arrow_offset,phase
4,aiming,de3ac9,100,45,45,-30,15,rotation
4,aiming,de3ac9,101,135,45,-27,15,rotation
4,aiming,de3ac9,102,75,45,-28,15,rotation
4,aiming,de3ac9,103,105,45,-27,15,rotation
4,aiming,de3ac9,104,45,45,-28,15,rotation
4,aiming,de3ac9,105,105,45,-31,15,rotation
4,aiming,de3ac9,106,135,45,-31,15,rotation
4,aiming,de3ac9,107,45,45,-24,15,rotation
4,aiming,de3ac9,108,75,45,-25,15,rotation
4,aiming,de3ac9,109,135,45,-29,15,rotation
4,aiming,de3ac9,110,105,45,-28,15,rotation
4,aiming,de3ac9,111,75,45,-33,15,rotation
4,aiming,de3ac9,112,45,45,-27,15,rotation
4,aiming,de3ac9,113,45,45,-33,15,rotation
4,aiming,de3ac9,114,135,45,-29,15,rotation
4,aiming,de3ac9,115,105,45,-29,15,rotation
4,aiming,de3ac9,116,75,45,-32,15,rotation
4,aiming,de3ac9,117,75,45,-40,15,rotation
4,aiming,de3ac9,118,105,45,-26,15,rotation
4,aiming,de3ac9,119,45,45,-23,15,rotation
4,aiming,de3ac9,120,135,45,-28,15,rotation
4,aiming,414de2,1,45,0,0,15,baseline
4,aiming,414de2,2,75,0,0,15,baseline
4,aiming,414de2,3,105,0,0,15,baseline
4,aiming,414de2,4,135,0,1,15,baseline
4,aiming,414de2,5,105,0,0,15,baseline
4,aiming,414de2,6,45,0,0,15,baseline
4,aiming,414de2,7,75,0,0,15,baseline
4,aiming,414de2,8,135,0,1,15,baseline
4,aiming,414de2,9,45,0,0,15,baseline
4,aiming,414de2,10,105,0,1,15,baseline
4,aiming,414de2,11,75,0,1,15,baseline
4,aiming,414de2,12,135,0,2,15,baseline
4,aiming,414de2,13,135,0,0,15,baseline
4,aiming,414de2,14,75,0,-1,15,baseline
4,aiming,414de2,15,105,0,0,15,baseline
4,aiming,414de2,16,45,0,-1,15,baseline
4,aiming,414de2,17,105,0,0,15,baseline
4,aiming,414de2,18,75,0,0,15,baseline
4,aiming,414de2,19,45,0,-2,15,baseline
4,aiming,414de2,20,135,0,2,15,baseline
4,aiming,414de2,21,135,45,1,15,rotation
4,aiming,414de2,22,45,45,1,15,rotation
4,aiming,414de2,23,75,45,-1,15,rotation
4,aiming,414de2,24,105,45,0,15,rotation
4,aiming,414de2,25,45,45,-1,15,rotation
4,aiming,414de2,26,75,45,-30,15,rotation
4,aiming,414de2,27,105,45,-22,15,rotation
4,aiming,414de2,28,135,45,-32,15,rotation
4,aiming,414de2,29,75,45,-28,15,rotation
4,aiming,414de2,30,45,45,-28,15,rotation
4,aiming,414de2,31,135,45,-26,15,rotation
4,aiming,414de2,32,105,45,-32,15,rotation
4,aiming,414de2,33,75,45,-24,15,rotation
4,aiming,414de2,34,45,45,-27,15,rotation
4,aiming,414de2,35,135,45,-31,15,rotation
4,aiming,414de2,36,105,45,-33,15,rotation
4,aiming,414de2,37,45,45,-30,15,rotation
4,aiming,414de2,38,75,45,-24,15,rotation
4,aiming,414de2,39,135,45,-23,15,rotation
4,aiming,414de2,40,105,45,-27,15,rotation
4,aiming,414de2,41,105,45,-22,15,rotation
4,aiming,414de2,42,75,45,-20,15,rotation
4,aiming,414de2,43,45,45,-17,15,rotation
4,aiming,414de2,44,135,45,-24,15,rotation
4,aiming,414de2,45,45,45,-25,15,rotation
4,aiming,414de2,46,105,45,-29,15,rotation
4,aiming,414de2,47,135,45,-25,15,rotation
4,aiming,414de2,48,75,45,-24,15,rotation
4,aiming,414de2,49,75,45,-27,15,rotation
4,aiming,414de2,50,45,45,-23,15,rotation
4,aiming,414de2,51,105,45,-27,15,rotation
4,aiming,414de2,52,135,45,-33,15,rotation
4,aiming,414de2,53,45,45,-28,15,rotation
4,aiming,414de2,54,135,45,-23,15,rotation
4,aiming,414de2,55,75,45,-30,15,rotation
4,aiming,414de2,56,105,45,-32,15,rotation
4,aiming,414de2,57,135,45,-26,15,rotation
4,aiming,414de2,58,45,45,-28,15,rotation
4,aiming,414de2,59,105,45,-22,15,rotation
4,aiming,414de2,60,75,45,-22,15,rotation
4,aiming,414de2,61,105,45,-34,15,rotation
4,aiming,414de2,62,75,45,-28,15,rotation
4,aiming,414de2,63,135,45,-30,15,rotation
4,aiming,414de2,64,45,45,-26,15,rotation
4,aiming,414de2,65,45,45,-30,15,rotation
4,aiming,414de2,66,135,45,-30,15,rotation
4,aiming,414de2,67,75,45,-30,15,rotation
4,aiming,414de2,68,105,45,-29,15,rotation
4,aiming,414de2,69,45,45,-29,15,rotation
4,aiming,414de2,70,75,45,-29,15,rotation
4,aiming,414de2,71,105,45,-35,15,rotation
4,aiming,414de2,72,135,45,-28,15,rotation
4,aiming,414de2,73,135,45,-26,15,rotation
4,aiming,414de2,74,105,45,-24,15,rotation
4,aiming,414de2,75,45,45,-20,15,rotation
4,aiming,414de2,76,75,45,-18,15,rotation
4,aiming,414de2,77,45,45,-16,15,rotation
4,aiming,414de2,78,105,45,-15,15,rotation
4,aiming,414de2,79,75,45,-16,15,rotation
4,aiming,414de2,80,135,45,-15,15,rotation
4,aiming,414de2,81,135,45,-21,15,rotation
4,aiming,414de2,82,45,45,-17,15,rotation
4,aiming,414de2,83,75,45,-18,15,rotation
4,aiming,414de2,84,105,45,-12,15,rotation
4,aiming,414de2,85,75,45,-15,15,rotation
4,aiming,414de2,86,135,45,-16,15,rotation
4,aiming,414de2,87,45,45,-13,15,rotation
4,aiming,414de2,88,105,45,-18,15,rotation
4,aiming,414de2,89,135,45,-13,15,rotation
4,aiming,414de2,90,45,45,-16,15,rotation
4,aiming,414de2,91,105,45,-13,15,rotation
4,aiming,414de2,92,75,45,-16,15,rotation
4,aiming,414de2,93,135,45,-15,15,rotation
4,aiming,414de2,94,105,45,-11,15,rotation
4,aiming,414de2,95,75,45,-13,15,rotation
4,aiming,414de2,96,45,45,-15,15,rotation
4,aiming,414de2,97,105,45,-11,15,rotation
4,aiming,414de2,98,75,45,-14,15,rotation
4,aiming,414de2,99,45,45,-14,15,rotation
4,aiming,414de2,100,135,45,-20,15,rotation
4,aiming,414de2,101,105,45,-14,15,rotation
4,aiming,414de2,102,45,45,-13,15,rotation
4,aiming,414de2,103,135,45,-20,15,rotation
4,aiming,414de2,104,75,45,-20,15,rotation
4,aiming,414de2,105,135,45,-22,15,rotation
4,aiming,414de2,106,75,45,-22,15,rotation
4,aiming,414de2,107,105,45,-17,15,rotation
4,aiming,414de2,108,45,45,-22,15,rotation
4,aiming,414de2,109,135,45,-25,15,rotation
4,aiming,414de2,110,45,45,-23,15,rotation
4,aiming,414de2,111,75,45,-23,15,rotation
4,aiming,414de2,112,105,45,-22,15,rotation
4,aiming,414de2,113,45,45,-18,15,rotation
4,aiming,414de2,114,105,45,-14,15,rotation
4,aiming,414de2,115,75,45,-21,15,rotation
4,aiming,414de2,116,135,45,-19,15,rotation
4,aiming,414de2,117,75,45,-15,15,rotation
4,aiming,414de2,118,45,45,-14,15,rotation
4,aiming,414de2,119,135,45,-16,15,rotation
4,aiming,414de2,120,105,45,-21,15,rotation
4,aiming,4bf5c6,1,75,0,1,15,baseline
4,aiming,4bf5c6,2,45,0,-2,15,baseline
4,aiming,4bf5c6,3,105,0,-4,15,baseline
4,aiming,4bf5c6,4,135,0,0,15,baseline
4,aiming,4bf5c6,5,105,0,-4,15,baseline
4,aiming,4bf5c6,6,45,0,-2,15,baseline
4,aiming,4bf5c6,7,135,0,-3,15,baseline
4,aiming,4bf5c6,8,75,0,-2,15,baseline
4,aiming,4bf5c6,9,75,0,0,15,baseline
4,aiming,4bf5c6,10,135,0,-3,15,baseline
4,aiming,4bf5c6,11,45,0,-4,15,baseline
4,aiming,4bf5c6,12,105,0,0,15,baseline
4,aiming,4bf5c6,13,45,0,-4,15,baseline
4,aiming,4bf5c6,14,135,0,-3,15,baseline
4,aiming,4bf5c6,15,105,0,2,15,baseline
4,aiming,4bf5c6,16,75,0,-2,15,baseline
4,aiming,4bf5c6,17,75,0,-1,15,baseline
4,aiming,4bf5c6,18,45,0,-1,15,baseline
4,aiming,4bf5c6,19,135,0,1,15,baseline
4,aiming,4bf5c6,20,105,0,-1,15,baseline
4,aiming,4bf5c6,21,135,45,1,15,rotation
4,aiming,4bf5c6,22,105,45,0,15,rotation
4,aiming,4bf5c6,23,45,45,NA,15,rotation
4,aiming,4bf5c6,24,75,45,-75,15,rotation
4,aiming,4bf5c6,25,105,45,-61,15,rotation
4,aiming,4bf5c6,26,135,45,-38,15,rotation
4,aiming,4bf5c6,27,75,45,-22,15,rotation
4,aiming,4bf5c6,28,45,45,-18,15,rotation
4,aiming,4bf5c6,29,45,45,-23,15,rotation
4,aiming,4bf5c6,30,105,45,-25,15,rotation
4,aiming,4bf5c6,31,135,45,-24,15,rotation
4,aiming,4bf5c6,32,75,45,-23,15,rotation
4,aiming,4bf5c6,33,75,45,-23,15,rotation
4,aiming,4bf5c6,34,105,45,-25,15,rotation
4,aiming,4bf5c6,35,45,45,-22,15,rotation
4,aiming,4bf5c6,36,135,45,-31,15,rotation
4,aiming,4bf5c6,37,135,45,-25,15,rotation
4,aiming,4bf5c6,38,75,45,-20,15,rotation
4,aiming,4bf5c6,39,105,45,-24,15,rotation
4,aiming,4bf5c6,40,45,45,-20,15,rotation
4,aiming,4bf5c6,41,45,45,-27,15,rotation
4,aiming,4bf5c6,42,135,45,-29,15,rotation
4,aiming,4bf5c6,43,105,45,-27,15,rotation
4,aiming,4bf5c6,44,75,45,-28,15,rotation
4,aiming,4bf5c6,45,135,45,-21,15,rotation
4,aiming,4bf5c6,46,75,45,-18,15,rotation
4,aiming,4bf5c6,47,45,45,-20,15,rotation
4,aiming,4bf5c6,48,105,45,-29,15,rotation
4,aiming,4bf5c6,49,75,45,-30,15,rotation
4,aiming,4bf5c6,50,45,45,-22,15,rotation
4,aiming,4bf5c6,51,105,45,-34,15,rotation
4,aiming,4bf5c6,52,135,45,-26,15,rotation
4,aiming,4bf5c6,53,75,45,-18,15,rotation
4,aiming,4bf5c6,54,105,45,-27,15,rotation
4,aiming,4bf5c6,55,135,45,-24,15,rotation
4,aiming,4bf5c6,56,45,45,-19,15,rotation
4,aiming,4bf5c6,57,75,45,-25,15,rotation
4,aiming,4bf5c6,58,105,45,-27,15,rotation
4,aiming,4bf5c6,59,45,45,-21,15,rotation
4,aiming,4bf5c6,60,135,45,-26,15,rotation
4,aiming,4bf5c6,61,105,45,-29,15,rotation
4,aiming,4bf5c6,62,75,45,-34,15,rotation
4,aiming,4bf5c6,63,45,45,-28,15,rotation
4,aiming,4bf5c6,64,135,45,-33,15,rotation
4,aiming,4bf5c6,65,45,45,-25,15,rotation
4,aiming,4bf5c6,66,135,45,-30,15,rotation
4,aiming,4bf5c6,67,75,45,-21,15,rotation
4,aiming,4bf5c6,68,105,45,-34,15,rotation
4,aiming,4bf5c6,69,45,45,-27,15,rotation
4,aiming,4bf5c6,70,75,45,-27,15,rotation
4,aiming,4bf5c6,71,105,45,-35,15,rotation
4,aiming,4bf5c6,72,135,45,-52,15,rotation
4,aiming,4bf5c6,73,105,45,-36,15,rotation
4,aiming,4bf5c6,74,45,45,-33,15,rotation
4,aiming,4bf5c6,75,135,45,-37,15,rotation
4,aiming,4bf5c6,76,75,45,-32,15,rotation
4,aiming,4bf5c6,77,105,45,-29,15,rotation
4,aiming,4bf5c6,78,45,45,-21,15,rotation
4,aiming,4bf5c6,79,75,45,-23,15,rotation
4,aiming,4bf5c6,80,135,45,-36,15,rotation
4,aiming,4bf5c6,81,105,45,-31,15,rotation
4,aiming,4bf5c6,82,75,45,-24,15,rotation
4,aiming,4bf5c6,83,135,45,2,15,rotation
4,aiming,4bf5c6,84,45,45,-14,15,rotation
4,aiming,4bf5c6,85,45,45,-20,15,rotation
4,aiming,4bf5c6,86,75,45,-25,15,rotation
4,aiming,4bf5c6,87,135,45,-32,15,rotation
4,aiming,4bf5c6,88,105,45,-27,15,rotation
4,aiming,4bf5c6,89,105,45,-29,15,rotation
4,aiming,4bf5c6,90,135,45,-37,15,rotation
4,aiming,4bf5c6,91,75,45,-29,15,rotation
4,aiming,4bf5c6,92,45,45,-34,15,rotation
4,aiming,4bf5c6,93,135,45,-32,15,rotation
4,aiming,4bf5c6,94,45,45,-22,15,rotation
4,aiming,4bf5c6,95,75,45,-28,15,rotation
4,aiming,4bf5c6,96,105,45,-27,15,rotation
4,aiming,4bf5c6,97,135,45,-30,15,rotation
4,aiming,4bf5c6,98,45,45,-35,15,rotation
4,aiming,4bf5c6,99,105,45,-25,15,rotation
4,aiming,4bf5c6,100,75,45,-39,15,rotation
4,aiming,4bf5c6,101,135,45,-44,15,rotation
4,aiming,4bf5c6,102,105,45,-36,15,rotation
4,aiming,4bf5c6,103,75,45,-17,15,rotation
4,aiming,4bf5c6,104,45,45,-26,15,rotation
4,aiming,4bf5c6,105,75,45,-25,15,rotation
4,aiming,4bf5c6,106,135,45,-37,15,rotation
4,aiming,4bf5c6,107,45,45,-24,15,rotation
4,aiming,4bf5c6,108,105,45,-35,15,rotation
4,aiming,4bf5c6,109,105,45,-40,15,rotation
4,aiming,4bf5c6,110,75,45,-26,15,rotation
4,aiming,4bf5c6,111,45,45,-20,15,rotation
4,aiming,4bf5c6,112,135,45,-31,15,rotation
4,aiming,4bf5c6,113,75,45,-26,15,rotation
4,aiming,4bf5c6,114,105,45,-46,15,rotation
4,aiming,4bf5c6,115,135,45,-27,15,rotation
4,aiming,4bf5c6,116,45,45,-20,15,rotation
4,aiming,4bf5c6,117,105,45,-21,15,rotation
4,aiming,4bf5c6,118,135,45,-24,15,rotation
4,aiming,4bf5c6,119,45,45,-25,15,rotation
4,aiming,4bf5c6,120,75,45,-24,15,rotation
4,aiming,71157d,1,75,0,1,15,baseline
4,aiming,71157d,2,105,0,0,15,baseline
4,aiming,71157d,3,135,0,1,15,baseline
4,aiming,71157d,4,45,0,0,15,baseline
4,aiming,71157d,5,45,0,1,15,baseline
4,aiming,71157d,6,135,0,2,15,baseline
4,aiming,71157d,7,105,0,1,15,baseline
4,aiming,71157d,8,75,0,1,15,baseline
4,aiming,71157d,9,45,0,2,15,baseline
4,aiming,71157d,10,75,0,1,15,baseline
4,aiming,71157d,11,135,0,3,15,baseline
4,aiming,71157d,12,105,0,1,15,baseline
4,aiming,71157d,13,45,0,1,15,baseline
4,aiming,71157d,14,105,0,0,15,baseline
4,aiming,71157d,15,75,0,0,15,baseline
4,aiming,71157d,16,135,0,0,15,baseline
4,aiming,71157d,17,45,0,1,15,baseline
4,aiming,71157d,18,135,0,2,15,baseline
4,aiming,71157d,19,105,0,1,15,baseline
4,aiming,71157d,20,75,0,1,15,baseline
4,aiming,71157d,21,135,45,1,15,rotation
4,aiming,71157d,22,105,45,1,15,rotation
4,aiming,71157d,23,75,45,0,15,rotation
4,aiming,71157d,24,45,45,2,15,rotation
4,aiming,71157d,25,105,45,1,15,rotation
4,aiming,71157d,26,75,45,1,15,rotation
4,aiming,71157d,27,135,45,2,15,rotation
4,aiming,71157d,28,45,45,1,15,rotation
4,aiming,71157d,29,105,45,1,15,rotation
4,aiming,71157d,30,45,45,1,15,rotation
4,aiming,71157d,31,75,45,0,15,rotation
4,aiming,71157d,32,135,45,-28,15,rotation
4,aiming,71157d,33,105,45,-31,15,rotation
4,aiming,71157d,34,45,45,-30,15,rotation
4,aiming,71157d,35,135,45,-35,15,rotation
4,aiming,71157d,36,75,45,-36,15,rotation
4,aiming,71157d,37,135,45,-38,15,rotation
4,aiming,71157d,38,75,45,-41,15,rotation
4,aiming,71157d,39,45,45,-33,15,rotation
4,aiming,71157d,40,105,45,-44,15,rotation
4,aiming,71157d,41,75,45,-26,15,rotation
4,aiming,71157d,42,45,45,-25,15,rotation
4,aiming,71157d,43,105,45,-56,15,rotation
4,aiming,71157d,44,135,45,-38,15,rotation
4,aiming,71157d,45,75,45,-31,15,rotation
4,aiming,71157d,46,135,45,-47,15,rotation
4,aiming,71157d,47,45,45,-43,15,rotation
4,aiming,71157d,48,105,45,-50,15,rotation
4,aiming,71157d,49,75,45,-37,15,rotation
4,aiming,71157d,50,45,45,-35,15,rotation
4,aiming,71157d,51,105,45,-38,15,rotation
4,aiming,71157d,52,135,45,-33,15,rotation
4,aiming,71157d,53,105,45,-33,15,rotation
4,aiming,71157d,54,135,45,-30,15,rotation
4,aiming,71157d,55,75,45,-25,15,rotation
4,aiming,71157d,56,45,45,-32,15,rotation
4,aiming,71157d,57,45,45,-26,15,rotation
4,aiming,71157d,58,135,45,-28,15,rotation
4,aiming,71157d,59,105,45,-30,15,rotation
4,aiming,71157d,60,75,45,-25,15,rotation
4,aiming,71157d,61,105,45,-23,15,rotation
4,aiming,71157d,62,75,45,-26,15,rotation
4,aiming,71157d,63,45,45,-22,15,rotation
4,aiming,71157d,64,135,45,-32,15,rotation
4,aiming,71157d,65,105,45,-29,15,rotation
4,aiming,71157d,66,135,45,-29,15,rotation
4,aiming,71157d,67,75,45,-29,15,rotation
4,aiming,71157d,68,45,45,-20,15,rotation
4,aiming,71157d,69,105,45,-34,15,rotation
4,aiming,71157d,70,45,45,-29,15,rotation
4,aiming,71157d,71,135,45,-36,15,rotation
4,aiming,71157d,72,75,45,-31,15,rotation
4,aiming,71157d,73,105,45,-39,15,rotation
4,aiming,71157d,74,45,45,-30,15,rotation
4,aiming,71157d,75,75,45,-34,15,rotation
4,aiming,71157d,76,135,45,-40,15,rotation
4,aiming,71157d,77,45,45,-30,15,rotation
4,aiming,71157d,78,105,45,-40,15,rotation
4,aiming,71157d,79,135,45,-42,15,rotation
4,aiming,71157d,80,75,45,-36,15,rotation
4,aiming,71157d,81,135,45,-43,15,rotation
4,aiming,71157d,82,45,45,-34,15,rotation
4,aiming,71157d,83,75,45,-44,15,rotation
4,aiming,71157d,84,105,45,-44,15,rotation
4,aiming,71157d,85,105,45,-37,15,rotation
4,aiming,71157d,86,45,45,-33,15,rotation
4,aiming,71157d,87,135,45,-36,15,rotation
4,aiming,71157d,88,75,45,-36,15,rotation
4,aiming,71157d,89,75,45,-44,15,rotation
4,aiming,71157d,90,105,45,-42,15,rotation
4,aiming,71157d,91,45,45,-36,15,rotation
4,aiming,71157d,92,135,45,-42,15,rotation
4,aiming,71157d,93,45,45,-39,15,rotation
4,aiming,71157d,94,135,45,-40,15,rotation
4,aiming,71157d,95,75,45,-45,15,rotation
4,aiming,71157d,96,105,45,-43,15,rotation
4,aiming,71157d,97,105,45,-36,15,rotation
4,aiming,71157d,98,75,45,-27,15,rotation
4,aiming,71157d,99,45,45,-22,15,rotation
4,aiming,71157d,100,135,45,-25,15,rotation
4,aiming,71157d,101,45,45,-31,15,rotation
4,aiming,71157d,102,135,45,-35,15,rotation
4,aiming,71157d,103,105,45,-35,15,rotation
4,aiming,71157d,104,75,45,-31,15,rotation
4,aiming,71157d,105,105,45,-29,15,rotation
4,aiming,71157d,106,135,45,-33,15,rotation
4,aiming,71157d,107,75,45,-25,15,rotation
4,aiming,71157d,108,45,45,-30,15,rotation
4,aiming,71157d,109,45,45,-31,15,rotation
4,aiming,71157d,110,135,45,-33,15,rotation
4,aiming,71157d,111,105,45,-32,15,rotation
4,aiming,71157d,112,75,45,-31,15,rotation
4,aiming,71157d,113,45,45,-23,15,rotation
4,aiming,71157d,114,135,45,-32,15,rotation
4,aiming,71157d,115,75,45,-33,15,rotation
4,aiming,71157d,116,105,45,-23,15,rotation
4,aiming,71157d,117,135,45,-30,15,rotation
4,aiming,71157d,118,45,45,-30,15,rotation
4,aiming,71157d,119,105,45,-29,15,rotation
4,aiming,71157d,120,75,45,-31,15,rotation
4,aiming,9b31aa,1,105,0,0,15,baseline
4,aiming,9b31aa,2,45,0,0,15,baseline
4,aiming,9b31aa,3,135,0,1,15,baseline
4,aiming,9b31aa,4,75,0,0,15,baseline
4,aiming,9b31aa,5,105,0,0,15,baseline
4,aiming,9b31aa,6,75,0,0,15,baseline
4,aiming,9b31aa,7,135,0,0,15,baseline
4,aiming,9b31aa,8,45,0,0,15,baseline
4,aiming,9b31aa,9,105,0,0,15,baseline
4,aiming,9b31aa,10,135,0,-1,15,baseline
4,aiming,9b31aa,11,45,0,0,15,baseline
4,aiming,9b31aa,12,75,0,0,15,baseline
4,aiming,9b31aa,13,135,0,0,15,baseline
4,aiming,9b31aa,14,75,0,0,15,baseline
4,aiming,9b31aa,15,105,0,0,15,baseline
4,aiming,9b31aa,16,45,0,1,15,baseline
4,aiming,9b31aa,17,45,0,0,15,baseline
4,aiming,9b31aa,18,105,0,0,15,baseline
4,aiming,9b31aa,19,135,0,0,15,baseline
4,aiming,9b31aa,20,75,0,1,15,baseline
4,aiming,9b31aa,21,135,45,0,15,rotation
4,aiming,9b31aa,22,45,45,1,15,rotation
4,aiming,9b31aa,23,105,45,-24,15,rotation
4,aiming,9b31aa,24,75,45,-16,15,rotation
4,aiming,9b31aa,25,105,45,-21,15,rotation
4,aiming,9b31aa,26,135,45,-27,15,rotation
4,aiming,9b31aa,27,45,45,-24,15,rotation
4,aiming,9b31aa,28,75,45,-21,15,rotation
4,aiming,9b31aa,29,45,45,-22,15,rotation
4,aiming,9b31aa,30,135,45,-29,15,rotation
4,aiming,9b31aa,31,105,45,-23,15,rotation
4,aiming,9b31aa,32,75,45,-22,15,rotation
4,aiming,9b31aa,33,75,45,-23,15,rotation
4,aiming,9b31aa,34,105,45,-21,15,rotation
4,aiming,9b31aa,35,135,45,-21,15,rotation
4,aiming,9b31aa,36,45,45,-19,15,rotation
4,aiming,9b31aa,37,105,45,-21,15,rotation
4,aiming,9b31aa,38,135,45,-19,15,rotation
4,aiming,9b31aa,39,45,45,-20,15,rotation
4,aiming,9b31aa,40,75,45,-24,15,rotation
4,aiming,9b31aa,41,135,45,-27,15,rotation
4,aiming,9b31aa,42,75,45,-23,15,rotation
4,aiming,9b31aa,43,45,45,-25,15,rotation
4,aiming,9b31aa,44,105,45,-23,15,rotation
4,aiming,9b31aa,45,105,45,-25,15,rotation
4,aiming,9b31aa,46,135,45,-29,15,rotation
4,aiming,9b31aa,47,45,45,NA,15,rotation
4,aiming,9b31aa,48,75,45,-21,15,rotation
4,aiming,9b31aa,49,45,45,-13,15,rotation
4,aiming,9b31aa,50,75,45,-17,15,rotation
4,aiming,9b31aa,51,105,45,-15,15,rotation
4,aiming,9b31aa,52,135,45,-18,15,rotation
4,aiming,9b31aa,53,105,45,-18,15,rotation
4,aiming,9b31aa,54,75,45,-19,15,rotation
4,aiming,9b31aa,55,45,45,-17,15,rotation
4,aiming,9b31aa,56,135,45,-19,15,rotation
4,aiming,9b31aa,57,135,45,-21,15,rotation
4,aiming,9b31aa,58,45,45,-20,15,rotation
4,aiming,9b31aa,59,75,45,-21,15,rotation
4,aiming,9b31aa,60,105,45,-20,15,rotation
4,aiming,9b31aa,61,135,45,-17,15,rotation
4,aiming,9b31aa,62,45,45,-19,15,rotation
4,aiming,9b31aa,63,105,45,-21,15,rotation
4,aiming,9b31aa,64,75,45,-21,15,rotation
4,aiming,9b31aa,65,105,45,-23,15,rotation
4,aiming,9b31aa,66,45,45,-21,15,rotation
4,aiming,9b31aa,67,75,45,-22,15,rotation
4,aiming,9b31aa,68,135,45,-25,15,rotation
4,aiming,9b31aa,69,105,45,-22,15,rotation
4,aiming,9b31aa,70,45,45,-20,15,rotation
4,aiming,9b31aa,71,75,45,-26,15,rotation
4,aiming,9b31aa,72,135,45,-22,15,rotation
4,aiming,9b31aa,73,75,45,-24,15,rotation
4,aiming,9b31aa,74,135,45,-22,15,rotation
4,aiming,9b31aa,75,105,45,-24,15,rotation
4,aiming,9b31aa,76,45,45,-21,15,rotation
4,aiming,9b31aa,77,75,45,-22,15,rotation
4,aiming,9b31aa,78,135,45,-22,15,rotation
4,aiming,9b31aa,79,45,45,-20,15,rotation
4,aiming,9b31aa,80,105,45,-19,15,rotation
4,aiming,9b31aa,81,75,45,-23,15,rotation
4,aiming,9b31aa,82,105,45,-24,15,rotation
4,aiming,9b31aa,83,45,45,-25,15,rotation
4,aiming,9b31aa,84,135,45,-25,15,rotation
4,aiming,9b31aa,85,135,45,-25,15,rotation
4,aiming,9b31aa,86,45,45,-22,15,rotation
4,aiming,9b31aa,87,105,45,-23,15,rotation
4,aiming,9b31aa,88,75,45,-24,15,rotation
4,aiming,9b31aa,89,135,45,-24,15,rotation
4,aiming,9b31aa,90,75,45,-22,15,rotation
4,aiming,9b31aa,91,45,45,-25,15,rotation
4,aiming,9b31aa,92,105,45,-22,15,rotation
4,aiming,9b31aa,93,135,45,-23,15,rotation
4,aiming,9b31aa,94,75,45,-21,15,rotation
4,aiming,9b31aa,95,105,45,-19,15,rotation
4,aiming,9b31aa,96,45,45,-20,15,rotation
4,aiming,9b31aa,97,75,45,-23,15,rotation
4,aiming,9b31aa,98,45,45,-19,15,rotation
4,aiming,9b31aa,99,135,45,-21,15,rotation
4,aiming,9b31aa,100,105,45,-20,15,rotation
4,aiming,9b31aa,101,75,45,-21,15,rotation
4,aiming,9b31aa,102,105,45,-20,15,rotation
4,aiming,9b31aa,103,135,45,-22,15,rotation
4,aiming,9b31aa,104,45,45,-20,15,rotation
4,aiming,9b31aa,105,45,45,-21,15,rotation
4,aiming,9b31aa,106,75,45,-23,15,rotation
4,aiming,9b31aa,107,105,45,-22,15,rotation
4,aiming,9b31aa,108,135,45,-21,15,rotation
4,aiming,9b31aa,109,105,45,-24,15,rotation
4,aiming,9b31aa,110,135,45,-20,15,rotation
4,aiming,9b31aa,111,75,45,-21,15,rotation
4,aiming,9b31aa,112,45,45,-23,15,rotation
4,aiming,9b31aa,113,105,45,-22,15,rotation
4,aiming,9b31aa,114,45,45,-19,15,rotation
4,aiming,9b31aa,115,75,45,-23,15,rotation
4,aiming,9b31aa,116,135,45,-23,15,rotation
4,aiming,9b31aa,117,105,45,-21,15,rotation
4,aiming,9b31aa,118,135,45,-24,15,rotation
4,aiming,9b31aa,119,75,45,-20,15,rotation
4,aiming,9b31aa,120,45,45,-22,15,rotation
4,aiming,d91828,1,75,0,0,15,baseline
4,aiming,d91828,2,135,0,1,15,baseline
4,aiming,d91828,3,45,0,1,15,baseline
4,aiming,d91828,4,105,0,1,15,baseline
4,aiming,d91828,5,75,0,0,15,baseline
4,aiming,d91828,6,105,0,0,15,baseline
4,aiming,d91828,7,135,0,1,15,baseline
4,aiming,d91828,8,45,0,1,15,baseline
4,aiming,d91828,9,45,0,1,15,baseline
4,aiming,d91828,10,105,0,0,15,baseline
4,aiming,d91828,11,135,0,1,15,baseline
4,aiming,d91828,12,75,0,0,15,baseline
4,aiming,d91828,13,45,0,2,15,baseline
4,aiming,d91828,14,135,0,0,15,baseline
4,aiming,d91828,15,75,0,0,15,baseline
4,aiming,d91828,16,105,0,0,15,baseline
4,aiming,d91828,17,45,0,2,15,baseline
4,aiming,d91828,18,75,0,0,15,baseline
4,aiming,d91828,19,135,0,2,15,baseline
4,aiming,d91828,20,105,0,0,15,baseline
4,aiming,d91828,21,105,45,0,15,rotation
4,aiming,d91828,22,75,45,0,15,rotation
4,aiming,d91828,23,135,45,2,15,rotation
4,aiming,d91828,24,45,45,-13,15,rotation
4,aiming,d91828,25,75,45,-14,15,rotation
4,aiming,d91828,26,45,45,-20,15,rotation
4,aiming,d91828,27,105,45,-20,15,rotation
4,aiming,d91828,28,135,45,-27,15,rotation
4,aiming,d91828,29,75,45,NA,15,rotation
4,aiming,d91828,30,105,45,-20,15,rotation
4,aiming,d91828,31,135,45,-21,15,rotation
4,aiming,d91828,32,45,45,-17,15,rotation
4,aiming,d91828,33,45,45,-17,15,rotation
4,aiming,d91828,34,135,45,-19,15,rotation
4,aiming,d91828,35,105,45,-22,15,rotation
